date,tmean,tmin,tmax,humidite,Ra,ETo,VPD,soil_temp,soil_moisture,soil_ph,soil_ec,nitrogen,phosphorus,potassium,soil_type,categorie,crop_name,Kc,root_depth_cm,growth_stage,days_since_irrigation,last_irrigation_volume_mm,irrigation_method,station_id,solar_radiation,wind_speed
2021-03-01,12.49,7.39,18.77,78.13,25.34049032,5.955431783,0.316793389,12.96,49.0,7.660164514619677,1.754844615612328,29.674961069423105,17.534578600681552,169.62395450396448,clay-loam,3,vigne,0.95,120,4,10,3.570320411118071,aspersion,2.0,35.02318685659839,2.1712254395884507
2021-03-02,13.22,9.68,18.06,83.84,25.57607474,5.282330025,0.245545054,13.43,49.0,8.105111064915901,1.092800906276838,38.30498133985952,14.798976327318105,164.2016388408029,clay-loam,2,olivier,0.95,124,5,9,4.383828183808747,goutte_à_goutte,2.0,35.17666639117445,1.361314433224691
2021-03-03,12.85,9.34,17.72,78.75,25.81246139,5.267563062,0.315166791,13.23,49.0,7.746702788845079,2.2504215151401894,20.942027866288523,12.490040199093976,204.25229301000908,clay-loam,2,olivier,0.95,118,3,5,0.5145801537207251,goutte_à_goutte,2.0,32.45948870443174,2.4554535175168746
2021-03-04,13.49,10.07,17.82,82.62,26.04955523,5.218967147,0.268774628,13.73,49.0,8.030745392647463,2.1764002674483627,12.205610745765693,20.53230885406036,188.0272453117208,clay-loam,2,maïs,1.2,86,4,8,2.285001096408392,goutte_à_goutte,2.0,32.95998946032639,1.9630076092318656
2021-03-05,12.97,10.04,16.49,82.68,26.28726122,4.724768459,0.258905282,13.12,49.0,7.855151722757925,1.2667129643986117,24.669959181736655,8.748919870525995,186.34339281403737,clay-loam,2,tomate,1.1,61,5,8,1.9864364528018363,aspersion,2.0,35.06144921865984,1.7953398927066573
2021-03-06,13.55,8.27,20.04,78.74,26.52548437,6.561708537,0.33006481,14.09,49.0,7.46565247566031,1.18566487648457,22.33647390734984,12.88752052283783,267.466196390537,clay-loam,1,melon,1.2,76,5,12,0.7495871367438689,aspersion,2.0,29.99101336252052,1.3881275766718653
2021-03-07,14.23,10.29,19.84,78.57,26.76412983,6.093117995,0.347727866,14.63,49.0,7.330859594262662,0.5,29.212115999197,20.138593743897665,276.90081409308164,clay-loam,2,tomate,1.1,59,3,8,3.611262841965331,aspersion,2.0,32.49412477069867,0.7612469406854916
2021-03-08,14.55,11.29,20.01,77.72,27.00310301,5.932995742,0.369082278,15.15,49.0,8.06800527454838,0.759209614224316,23.631547857296106,16.577614704601267,119.49891635455018,clay-loam,2,pastèque,1.2,79,3,6,0.0610153615902225,aspersion,2.0,35.95370067478019,1.480729571482122
2021-03-09,12.64,9.43,15.95,89.01,27.2423096,4.870126098,0.160768584,12.7,49.0,7.831532676100812,0.8302651125211219,37.410169513364494,14.760705361736214,216.37963655714788,clay-loam,1,tomate,1.1,62,2,7,3.4697422223355003,goutte_à_goutte,2.0,35.36982683770223,2.556399097806453
2021-03-10,12.78,10.27,16.25,71.42,27.48165568,4.726708317,0.421941442,13.31,50.0,7.83407305492576,1.567595170493693,27.11849737577484,16.255017715750732,161.1568950689304,clay-loam,3,pastèque,1.2,88,4,8,3.580895373664761,aspersion,2.0,34.28936122688374,1.798583285762598
2021-03-11,12.49,9.56,16.21,69.24,27.7210478,4.980209056,0.445567656,12.78,50.0,8.208759151728136,1.3368831477793202,31.50474498773901,15.897070855244207,187.5874443069453,clay-loam,3,olivier,0.95,120,4,9,4.133994139045392,goutte_à_goutte,2.0,30.665079765797262,1.915335571442476
2021-03-12,12.92,5.63,20.84,60.13,27.96039305,7.704721172,0.594043428,12.7,50.0,8.352032682989734,0.8273322562923793,31.57634558440944,7.416687268570393,215.46391925633472,clay-loam,2,vigne,0.95,122,3,14,1.712621285892717,goutte_à_goutte,2.0,33.69730069275558,2.3277771791442263
2021-03-13,12.59,8.79,18.16,74.46,28.19959914,6.033527081,0.372391337,12.85,49.0,7.918236583591457,1.3594179787677214,31.949550924121876,13.253690573260192,189.36400415345403,clay-loam,2,amandier,0.95,117,5,10,2.0042570838181994,goutte_à_goutte,2.0,32.73209695604299,2.9028344390581324
2021-03-14,12.43,8.33,17.17,76.14,28.43857447,5.878952328,0.344259442,12.94,49.0,7.897820387927042,1.7526685738236742,29.758708895450265,23.082608272568745,211.52299403138167,clay-loam,1,figuier,0.95,117,3,14,4.7364166980590765,goutte_à_goutte,2.0,34.6832081315375,2.6625023274728195
2021-03-15,12.62,9.88,16.0,65.36,28.67722821,4.96363604,0.50607108,13.16,49.0,8.150042909934164,1.7639196749577937,35.10600690410313,11.703379326114163,233.64851030159588,clay-loam,2,amandier,0.95,113,5,14,2.931149160083986,surface,2.0,32.50600316224835,1.513832498091906
2021-03-16,13.01,10.77,15.82,66.2,28.91547037,4.604637911,0.506577815,13.36,49.0,7.592919329090128,0.5501648595705594,22.043448661741927,13.40849492947833,214.728840027016,clay-loam,1,blé,1.1,64,5,6,3.0572711771732397,goutte_à_goutte,2.0,32.1711488874968,1.028714714281297
2021-03-17,12.08,8.64,16.55,72.94,29.15321188,5.634859346,0.381540529,12.49,49.0,8.06694591642431,1.4358682597580843,43.99417926653883,12.291896183454062,167.65818479161882,clay-loam,1,oignon,1.1,60,3,12,4.360619544720757,aspersion,2.0,30.18506819772981,3.179807129550052
2021-03-18,12.15,9.58,16.13,71.85,29.39036464,5.181437776,0.398743886,12.79,49.0,8.165565791546646,0.8083296115141948,27.634626166314646,14.564923883409312,168.54001965148382,clay-loam,2,figuier,0.95,120,1,8,4.593752611303732,goutte_à_goutte,2.0,36.84488780698354,3.1344958058297268
2021-03-19,10.05,8.35,12.37,83.83,29.62684161,3.804971584,0.19922782,10.74,49.0,8.204069062525289,1.950864348570137,16.884508621013183,12.08438584337851,128.01473516909823,clay-loam,2,tomate,1.1,50,4,9,4.612496905886479,goutte_à_goutte,2.0,33.68246808056229,2.0942267982146414
2021-03-20,11.77,9.74,14.8,88.38,29.86255686,4.568581835,0.160522587,12.38,54.0,7.41897418924926,1.8920732081767493,31.88073356991773,17.4337075107903,157.30398512396408,clay-loam,2,figuier,0.95,126,5,12,3.2568360549412305,goutte_à_goutte,2.0,34.87125839751821,1.364755877209089
2021-03-21,10.57,8.08,12.38,76.37,30.09742563,4.072403009,0.301438686,11.06,59.0,7.771593419057318,1.050986386837771,21.48819517552515,15.986567061451332,298.1034180949264,clay-loam,1,vigne,0.95,124,5,5,2.881441800834066,goutte_à_goutte,2.0,34.62165317248382,2.4816132669469697
2021-03-22,9.98,7.53,13.4,64.51,30.33136443,4.695383562,0.43522021,10.5,58.0,7.73652102415296,1.1169773987998002,36.65334534508875,18.86773807553509,160.3998212952378,clay-loam,2,pomme_de_terre,1.1,69,1,14,0.3446076968360939,aspersion,2.0,32.55460846912085,1.946008156993695
2021-03-23,11.37,8.14,14.64,63.41,30.56429105,5.227996282,0.49226385,11.66,57.0,8.029966086322764,1.2693664747508464,52.09605576042378,9.745294169055198,140.33105937780903,clay-loam,2,tomate,1.1,55,2,7,3.6822211781236143,goutte_à_goutte,2.0,32.228859024983336,1.9435094384466949
2021-03-24,11.58,8.37,15.83,73.75,30.79612463,5.683882741,0.35809978,11.86,56.0,8.144223373930394,0.5,22.1342790844215,13.298297585585484,215.99639309223863,clay-loam,2,tomate,1.1,64,1,12,4.202198159902115,goutte_à_goutte,2.0,32.78801964975259,2.4472294215525645
2021-03-25,12.36,7.58,17.64,79.24,31.02678575,6.826450577,0.298156654,12.76,55.0,8.449013122233794,1.6679840867202884,33.32372333223985,13.871386841939325,194.481762035407,clay-loam,2,pomme_de_terre,1.1,58,1,11,0.614053909228669,aspersion,2.0,33.39810731069986,2.1671873734366494
2021-03-26,13.2,6.57,20.86,72.74,31.25619642,8.424454163,0.4136647,13.5,54.0,7.851510355889578,1.3635777268299347,12.444944112953724,17.278234550442974,190.22033815753872,clay-loam,1,blé,1.1,63,5,9,4.924205994811673,goutte_à_goutte,2.0,35.617570631906645,1.4070925444925275
2021-03-27,15.1,8.14,24.61,63.86,31.48428019,9.66861578,0.620291206,14.66,54.0,7.8507282505072356,1.9850875412839293,34.53905229441347,11.033894013964828,270.4522983206045,clay-loam,2,tomate,1.1,67,4,8,0.6233134060163342,surface,2.0,33.326944595902354,1.837629032459013
2021-03-28,14.71,10.27,20.89,81.18,31.71096215,7.727099119,0.315002792,14.95,53.0,8.344901605663624,0.9507953910187236,21.1428620020031,19.57826902129172,227.45633377791825,clay-loam,1,maïs,1.2,86,1,13,1.6607320632746947,goutte_à_goutte,2.0,38.439480725352354,2.330576464330673
2021-03-29,14.52,10.01,20.55,80.27,31.93616901,7.707300847,0.326206932,14.38,53.0,8.088973081559091,1.190438525875034,23.75165381565517,20.932077952588045,173.50035341482624,clay-loam,2,pomme_de_terre,1.1,67,2,10,2.5941902856303605,goutte_à_goutte,2.0,37.023010494897584,2.255126111202509
2021-03-30,13.73,9.17,20.19,77.77,32.15982912,7.742056502,0.349190933,13.83,52.0,8.380295453356393,0.7467373709804423,18.98713510160172,10.05563826182208,178.776204120411,clay-loam,3,pomme_de_terre,1.1,54,3,12,3.039471968971293,goutte_à_goutte,2.0,36.601719324125085,2.1310082871792377
2021-03-31,14.67,10.81,20.5,77.08,32.38187249,7.527902256,0.382638123,14.57,52.0,8.086618400902951,0.9978547182528734,37.32151226054735,12.545635525532171,174.87067430471575,clay-loam,3,pastèque,1.2,89,1,13,3.721248259216444,goutte_à_goutte,2.0,34.75605223465151,2.466711477237932
2021-04-01,15.86,9.47,23.36,69.51,32.60223087,9.406767045,0.549457437,15.97,51.0,7.652865014386019,0.9090090019658904,40.07304357473262,12.340342458539538,243.73698107901285,clay-loam,1,pastèque,1.2,89,1,14,4.014267242990057,goutte_à_goutte,2.0,38.02837626616477,1.819141506091368
2021-04-02,16.69,9.83,25.52,75.9,32.82083774,10.31293224,0.457897101,16.91,51.0,7.600061493566658,1.997986839423223,30.233852146585075,28.16193102338749,184.59261852734312,clay-loam,3,olivier,0.95,118,2,9,3.018607658650695,aspersion,2.0,34.56232191085251,2.089334887609536
2021-04-03,16.51,12.97,22.24,78.77,33.03762837,7.93774759,0.398778049,17.01,51.0,7.534546325282322,1.1508690756243038,21.355732946642803,12.850499473960566,110.34232487729248,clay-loam,2,oignon,1.1,60,4,7,1.990843467954717,aspersion,2.0,34.92840278543866,0.3122104499111999
2021-04-04,15.93,12.67,21.35,78.63,33.25253982,7.600267219,0.386833924,16.63,50.0,8.198615550427542,1.5620878423723068,45.89523036103863,23.388127210780677,197.5840160632828,clay-loam,1,oignon,1.1,50,1,13,4.317590703064785,aspersion,2.0,35.31754339119921,1.775174903078593
2021-04-05,14.58,11.92,18.36,80.89,33.46551096,6.324774914,0.317183362,15.25,50.0,8.356579046926102,1.3096182980690978,22.49589872245344,8.666840024466952,123.14869994360356,clay-loam,1,piment,1.2,87,1,10,1.7317299718298065,goutte_à_goutte,2.0,36.36198929839453,2.3819514542878224
2021-04-06,14.94,10.43,20.95,71.05,33.67648253,8.225098444,0.491793885,15.26,50.0,8.554808642415914,0.8652673669935935,10.0,10.051745169178185,309.2115300877451,clay-loam,1,piment,1.2,75,4,6,2.404184890445368,goutte_à_goutte,2.0,36.20699419308937,1.8048027664414288
2021-04-07,13.81,10.02,18.27,68.39,33.88539709,7.076066171,0.499122073,14.55,50.0,8.252931599696971,1.4158497884141787,34.58389009957068,11.566977340758996,151.71660430763845,clay-loam,2,tomate,1.1,51,2,5,2.9353411206828364,goutte_à_goutte,2.0,33.95185566512475,1.766886304141444
2021-04-08,11.65,8.22,15.79,59.05,34.0921991,6.353544718,0.561228167,13.24,50.0,8.348851573260497,1.7995516659317974,18.952253263584836,10.771553442767388,191.90676173211347,clay-loam,2,olivier,0.95,124,1,7,1.2411322137857594,goutte_à_goutte,2.0,33.79914954649638,1.4792735241125907
2021-04-09,13.32,6.66,20.11,67.01,34.29683488,9.002903789,0.504553135,14.22,49.0,7.825995100203895,0.8961203037283239,39.88608793499175,13.660506329207507,212.91013673505685,clay-loam,1,melon,1.2,83,4,13,2.4918388636973985,aspersion,2.0,36.10208719417327,2.5016829463645727
2021-04-10,15.56,10.69,21.91,67.59,34.49925263,8.866658733,0.572947223,16.08,49.0,7.653075254976843,1.9045563953656892,26.188623033265813,11.45610898639251,185.5670919660385,clay-loam,1,vigne,0.95,114,1,10,0.1693958012329749,goutte_à_goutte,2.0,36.20402497242928,2.2742316367702853
2021-04-11,15.8,11.02,21.52,77.17,34.69940244,8.689279337,0.409841485,16.2,49.0,8.255023799725265,1.0751395392611518,36.03713240544196,10.903292036327132,185.4984799266904,clay-loam,1,melon,1.2,75,3,5,1.8119694955831656,goutte_à_goutte,2.0,33.93226074963086,2.4127072989115423
2021-04-12,16.06,12.21,20.48,80.82,34.8972363,7.815532597,0.350086172,16.51,50.0,8.12530422567182,1.2585080369635795,44.01500346552158,20.79235998236664,221.09136430804384,clay-loam,2,vigne,0.95,115,5,10,1.1004860704054853,goutte_à_goutte,2.0,31.484154900242743,1.136893019021055
2021-04-13,13.75,9.97,18.27,64.1,35.09270806,7.336402146,0.564654477,14.5,50.0,8.032233312302267,1.765341561505024,17.91141135379278,21.118968112565824,276.31079793981394,clay-loam,1,tomate,1.1,67,3,6,3.317686860083553,surface,2.0,34.177641640893306,1.9197749783671831
2021-04-14,14.4,8.6,20.33,65.22,35.28577345,8.950192067,0.570592486,15.67,49.0,8.116211444189897,1.168281921390256,24.340628691075946,19.746482491876577,238.37545409086488,clay-loam,2,blé,1.1,63,1,11,4.877706578413782,goutte_à_goutte,2.0,35.767262610299085,1.859944496124997
2021-04-15,13.47,12.27,15.07,87.63,35.47639007,4.269471849,0.191047867,13.82,51.0,8.096955644737461,1.518787429667933,29.243289273429365,17.61999477792164,273.9256939286771,clay-loam,1,blé,1.1,59,2,13,0.7433136387655648,goutte_à_goutte,2.0,38.05319762542079,1.859714146700724
2021-04-16,14.04,11.62,16.21,85.46,35.66451739,5.595560418,0.233041186,14.17,53.0,8.385145057956068,1.3426545856059535,45.37551319034343,15.46371532889776,147.66904459532492,clay-loam,1,figuier,0.95,123,5,10,4.3031600894536695,goutte_à_goutte,2.0,31.96283973579996,1.691986228141022
2021-04-17,12.59,9.72,15.24,85.04,35.85011669,5.887333643,0.218127424,13.4,55.0,8.388495675445087,1.5646840033519092,23.416172820595545,12.514846546670457,215.8681316627681,clay-loam,2,vigne,0.95,122,3,12,2.510975051656213,goutte_à_goutte,2.0,33.41626846562183,1.8269478641099923
2021-04-18,11.77,8.48,15.37,73.23,36.03315108,6.432666175,0.36980978,12.53,55.0,8.163266105702105,0.5,24.05496304050993,10.23421247622454,207.762302602914,clay-loam,2,amandier,0.95,112,4,2,6.549684631343054,goutte_à_goutte,2.0,33.39554921669517,2.424822391353326
2021-04-19,12.97,10.02,16.25,68.45,36.21358549,6.396919446,0.471620188,13.4,54.0,8.253740861768879,0.5851590923959585,34.78140575555808,16.814978517163436,217.55456458383676,clay-loam,3,figuier,0.95,115,2,11,2.133944526683747,goutte_à_goutte,2.0,36.78523061147192,1.0435743233260857
2021-04-20,14.8,7.46,22.05,66.48,36.39138661,10.42249477,0.564313064,14.83,53.0,8.154218765727432,1.807983503023419,24.22771274289429,9.13184803726601,268.8115985317786,clay-loam,1,amandier,0.95,117,3,12,4.490271447203568,aspersion,2.0,33.89734859932617,2.888647384015227
2021-04-21,15.98,10.95,21.33,75.32,36.56652288,9.153134057,0.448180206,15.28,53.0,7.861649080389614,2.0185907028245254,31.525258828976167,10.030395354123034,188.9605425103973,clay-loam,2,tomate,1.1,61,4,5,0.1827483392404744,goutte_à_goutte,2.0,32.04056974906389,2.2419205625132306
2021-04-22,17.29,12.53,22.46,82.14,36.73896447,9.343567762,0.352490074,17.19,53.0,8.226969402473943,1.0447566482342394,14.484625790318733,20.76456628102405,179.7248316722956,clay-loam,1,olivier,0.95,122,1,12,2.937268021170372,aspersion,2.0,34.855017491752264,1.9788340521698935
2021-04-23,15.55,12.25,19.29,88.67,36.90868326,7.511705547,0.20016453,15.68,54.0,7.581651479342222,1.377985823914433,52.14329942556597,24.50324520861044,226.6990398709332,clay-loam,1,vigne,0.95,120,4,2,8.877638083475052,surface,2.0,32.805201580677696,2.453417073186463
2021-04-24,15.34,11.49,20.1,77.87,37.07565276,8.292218207,0.385733756,15.97,54.0,8.316167465688764,1.6473596264511507,16.522907696905968,16.966475690832404,111.08986362170764,clay-loam,2,olivier,0.95,121,3,6,2.6219513466379003,aspersion,2.0,31.03703989714596,1.2740826274157824
2021-04-25,16.7,9.25,24.26,70.5,37.23984815,11.44841011,0.560852616,16.9,53.0,7.641643118070189,1.846608800829352,26.78247296009792,20.532285761473226,188.15739754389108,clay-loam,3,oignon,1.1,50,3,5,2.00381530437663,goutte_à_goutte,2.0,31.566125906635584,1.667649547424493
2021-04-26,19.74,13.9,28.13,68.67,37.40124616,12.18177649,0.720875425,19.54,52.0,8.08574098603842,0.5,29.675189641579053,13.770758412780085,193.29011553572732,clay-loam,2,oignon,1.1,66,1,10,3.8267814053312033,goutte_à_goutte,2.0,36.68017651072956,1.939462283804723
2021-04-27,18.38,13.77,24.81,72.78,37.5598251,10.38495207,0.575382634,19.18,51.0,7.746453812472152,1.0569798765108114,49.12688134356796,8.31162906956158,153.98206918465374,clay-loam,1,vigne,0.95,125,4,8,0.9096406524763556,aspersion,2.0,33.83553448979261,2.682780185216089
2021-04-28,19.31,13.04,27.01,64.27,37.7155648,12.03199407,0.800442037,19.88,51.0,8.166016694922329,1.3337103100750625,16.7515421906726,18.06085809309292,252.85295056782888,clay-loam,1,tomate,1.1,60,4,6,5.377516819019446,aspersion,2.0,33.13230592560328,1.976751709436721
2021-04-29,19.62,13.39,27.61,70.53,37.86844655,12.29019878,0.673047685,20.44,50.0,7.989822432221628,1.8515700986180248,49.83704135478752,17.84644661635032,146.88798413283578,clay-loam,2,melon,1.2,82,1,7,1.8665465813987647,goutte_à_goutte,2.0,32.26135898096577,2.225027335592573
2021-04-30,22.37,14.29,32.86,67.27,38.01845308,15.1366602,0.885067606,21.94,50.0,7.521573212551,2.7492152418607474,37.57176821102023,15.35834276940122,193.20634758181015,clay-loam,2,oignon,1.1,67,4,14,4.487152049094421,aspersion,2.0,33.18454176370831,1.705210502031936
2021-05-01,19.86,16.16,23.91,76.91,38.1655685,9.203027905,0.53524777,19.48,50.0,8.126209889305544,1.3859971365951411,34.170953244232464,13.788122709474443,214.6578612661484,clay-loam,2,pomme_de_terre,1.1,60,1,6,2.043670855490482,goutte_à_goutte,2.0,32.994598266191424,2.2434210344837453
2021-05-02,17.68,14.07,22.37,74.59,38.30977829,9.006584583,0.513999746,18.85,50.0,7.826623766950187,0.7965112689480056,20.153663129820444,19.81105289290549,267.67257807380594,clay-loam,1,tomate,1.1,61,2,11,4.894657178079806,goutte_à_goutte,2.0,32.84718021741288,2.8386197964872286
2021-05-03,16.19,14.01,21.3,79.71,38.45106919,8.116170937,0.373431565,16.9,51.0,8.26434401624401,1.701134038600649,35.71141242038074,10.071334832862629,199.47217825595732,clay-loam,2,oignon,1.1,55,3,3,9.334968800057617,goutte_à_goutte,2.0,32.31613357555205,2.497763345837057
2021-05-04,19.81,13.61,26.5,73.11,38.58942922,11.98466732,0.621406523,19.69,51.0,8.000397706620323,2.160497894770355,22.765133775802,11.131097105546711,246.8076797064105,clay-loam,1,oignon,1.1,58,2,2,7.758612976296699,goutte_à_goutte,2.0,33.642577823672376,1.95927200611106
2021-05-05,18.25,14.39,21.63,85.37,38.7248476,8.639569557,0.306740979,18.77,51.0,8.118626295616412,1.5540070604897505,42.66661253198412,9.95946746619786,235.0297698638564,clay-loam,2,figuier,0.95,125,5,7,1.155373982940357,goutte_à_goutte,2.0,31.7647182803742,2.337745423632735
2021-05-06,17.36,13.82,21.21,77.46,38.85731471,8.542238767,0.446828619,17.78,51.0,7.712729313495436,1.0466757274228535,20.289379708922667,15.424864813179136,206.17287780845712,clay-loam,1,pomme_de_terre,1.1,53,5,4,7.5275393955301695,aspersion,2.0,29.57120630337292,2.288758477303606
2021-05-07,18.14,14.38,23.37,74.6,38.98682203,9.662813341,0.528885927,18.61,51.0,7.823200330571791,1.9789969707400092,28.86841505543916,9.560534939453708,145.5243295863272,clay-loam,3,vigne,0.95,112,5,2,8.999580426865947,goutte_à_goutte,2.0,30.105915247116595,2.2532938358486376
2021-05-08,18.89,13.67,24.88,70.68,39.11336211,11.05104896,0.639867599,19.37,51.0,7.862408409169674,1.8317728092492171,24.447269119868285,11.578789097423783,128.27095695478255,clay-loam,1,tomate,1.1,65,1,7,4.437302412567515,goutte_à_goutte,2.0,27.171561539439463,2.5559766804302044
2021-05-09,20.87,13.05,30.17,62.68,39.23692852,14.43939149,0.920764778,20.99,50.0,8.257010744072767,0.9869595779021878,20.12477037573005,11.47122218886401,205.32527007095933,clay-loam,2,blé,1.1,61,4,5,6.190913905233632,goutte_à_goutte,2.0,34.9772915077371,2.5522388519187333
2021-05-10,21.45,15.2,29.12,58.82,39.35751577,13.25607013,1.052801579,21.54,50.0,8.503213126341647,1.690712808767171,37.413198169079145,13.696958338330209,172.86515630486932,clay-loam,2,maïs,1.2,80,2,6,4.026574836789526,goutte_à_goutte,2.0,32.43850628547967,1.9364207015625576
2021-05-11,18.99,15.04,23.37,74.29,39.47511931,9.640589169,0.564597466,19.65,49.0,7.758448474477137,1.998632783829436,35.354587474096334,7.563127767980116,245.9630545840646,clay-loam,2,pomme_de_terre,1.1,54,2,4,9.813246592774371,goutte_à_goutte,2.0,28.83753983708236,2.3209395307388845
2021-05-12,17.75,14.04,22.53,63.33,39.58973546,9.432002038,0.745049125,18.71,49.0,8.323054443397304,2.0909450212794467,42.09010198900997,15.436024960186336,237.2928259049289,clay-loam,1,blé,1.1,67,2,5,8.34042568285323,aspersion,2.0,29.714082557016653,1.8084525394201032
2021-05-13,18.83,11.78,25.96,60.42,39.70136132,12.59529282,0.860546833,19.55,48.0,7.349096774682289,1.466775512345272,12.201248917918328,21.23651825332339,190.7694502781475,clay-loam,3,vigne,0.95,128,2,9,2.03196154136761,aspersion,2.0,28.77958360222731,1.5384638018422112
2021-05-14,20.38,14.89,29.15,61.74,39.80999482,13.20126788,0.915888473,20.79,48.0,7.641743179672313,1.3209602769103406,40.64170702341044,15.67745686158381,142.1143538029365,clay-loam,2,pastèque,1.2,75,5,11,4.481679092605599,aspersion,2.0,32.909534639720164,1.8652531221480069
2021-05-15,19.24,14.32,24.81,59.09,39.91563458,11.01360753,0.912501984,20.57,48.0,7.712366463143968,2.1136369110406314,55.054489053568936,22.706605724006604,225.53677748036367,clay-loam,3,figuier,0.95,127,2,3,5.42754265427234,aspersion,2.0,26.75139675318791,1.9618609241302087
2021-05-16,22.84,13.69,32.45,50.59,40.01827989,16.2015427,1.374766029,22.8,47.0,7.594247393167783,0.8949197485095575,25.48358910823053,21.669990929384625,149.10252769324248,clay-loam,1,oignon,1.1,55,4,6,5.132661019369099,goutte_à_goutte,2.0,29.582490391156803,1.169209505411004
2021-05-17,21.66,16.53,27.68,60.79,40.11793072,12.1579646,1.01539508,22.1,47.0,7.524923483063726,1.719289645460503,48.9514861210897,18.888675236239276,162.07680385345674,clay-loam,2,blé,1.1,53,5,6,9.38222037937647,goutte_à_goutte,2.0,28.894616517013848,2.4301662797083603
2021-05-18,19.56,15.34,24.47,57.96,40.21458757,10.44127926,0.956555582,20.97,47.0,8.12389967364134,0.8149866863177854,27.36838727940173,15.373429213184428,151.02921308924226,clay-loam,2,pomme_de_terre,1.1,61,2,6,7.107122752962489,goutte_à_goutte,2.0,30.519301799157773,0.616337288698801
2021-05-19,20.09,14.38,27.39,59.24,40.30825153,12.67024607,0.958406268,21.11,47.0,7.935779690681642,2.032688136129801,16.27590262438693,15.112501941227196,193.07494890300237,clay-loam,3,pomme_de_terre,1.1,68,1,3,9.55312001770152,goutte_à_goutte,2.0,28.40744973409093,3.3574084697431608
2021-05-20,18.46,14.98,22.7,60.43,40.39892418,9.361255224,0.840643895,19.67,46.0,8.113821619281532,1.3709772421944193,26.943675575932044,18.8189988618163,258.5096167035281,clay-loam,3,blé,1.1,51,3,6,6.70908675848938,surface,2.0,24.84485953095981,2.7509395668981598
2021-05-21,19.94,13.34,27.0,58.45,40.48660754,12.98872343,0.967953199,21.25,46.0,8.207141805836454,2.1342916178237346,40.48203967675276,13.041646952479836,199.7479564888236,clay-loam,2,tomate,1.1,66,3,14,4.125536657113299,goutte_à_goutte,2.0,27.60089147489681,1.8694956379138432
2021-05-22,23.77,15.13,33.94,54.75,40.57130409,16.82368878,1.331694596,24.43,46.0,8.07968509795176,1.7457063781777635,21.618235176684685,5.587396242662681,177.8390653786152,clay-loam,1,pastèque,1.2,80,3,7,2.9514747125740386,goutte_à_goutte,2.0,25.896769828844626,2.0047131802818865
2021-05-23,24.33,17.42,33.15,57.96,40.65301665,15.62343174,1.279501693,24.87,46.0,8.197328952845112,0.888389884969035,23.99661340993513,17.4600202705148,123.7192534977378,clay-loam,3,tomate,1.1,60,5,5,9.153272532826248,aspersion,2.0,27.734415385029816,2.1514859367936414
2021-05-24,21.52,17.05,27.01,67.37,40.73174841,11.62529727,0.837794697,22.52,45.0,7.979140314127319,2.2123138660386217,35.935394322931906,9.344656850325144,227.6062292364921,clay-loam,2,maïs,1.2,85,2,6,7.047058260956202,surface,2.0,30.174046072307224,1.705419806005529
2021-05-25,19.15,15.57,23.62,71.0,40.80750285,9.83966332,0.643231878,20.72,45.0,7.643901983508276,2.2756226332138647,30.03060116738573,10.189293859048076,160.97976970356862,clay-loam,1,oignon,1.1,51,5,2,7.180632645676583,aspersion,2.0,23.55363077603389,2.096309573793468
2021-05-26,20.62,14.88,25.28,60.89,40.88028373,11.64972752,0.950194725,21.08,45.0,8.317344254246239,1.941143246299608,35.84622952486741,15.00111973997894,205.87588095790483,clay-loam,1,figuier,0.95,111,4,5,6.097552625404793,goutte_à_goutte,2.0,25.15525957504966,1.9280000111491693
2021-05-27,23.1,18.08,30.35,65.77,40.95009504,13.49361577,0.967502461,24.07,45.0,7.823266360165662,1.11920606748189,32.37829540758336,14.524375612232651,182.289069204168,clay-loam,1,pastèque,1.2,77,1,3,8.818028970798803,goutte_à_goutte,2.0,25.37005945051952,1.952863641384517
2021-05-28,21.79,17.24,28.57,66.45,41.01694096,12.57162912,0.875748234,23.23,45.0,7.719321110371272,1.3469930228212956,34.79625319551573,7.939621968421848,241.90886097997188,clay-loam,2,figuier,0.95,122,1,2,9.342339879489565,goutte_à_goutte,2.0,25.428523057377102,2.0907305317403195
2021-05-29,22.73,17.03,30.09,60.7,41.08082587,13.83933411,1.086206096,24.29,45.0,7.94662463725868,1.5727136087028797,25.676988141904587,15.827457820665702,192.1381803985724,clay-loam,3,blé,1.1,59,3,4,9.472761134470456,goutte_à_goutte,2.0,27.38506009902351,1.343236100823003
2021-05-30,22.0,16.59,27.76,62.93,41.14175427,12.58694402,0.980105293,23.24,44.0,7.726156724211046,1.1481448003342831,32.31730942030393,19.830698304305244,197.0536822738474,clay-loam,3,figuier,0.95,117,3,2,7.42389183575173,goutte_à_goutte,2.0,25.267512128115904,2.019784862066824
2021-05-31,22.11,17.19,28.81,61.33,41.19973077,12.89160546,1.029283212,23.46,44.0,7.87477088540317,2.3461732862316023,20.726269943040663,9.358292148671088,224.287357372773,clay-loam,2,pomme_de_terre,1.1,53,3,2,6.34338679692473,goutte_à_goutte,2.0,26.15285327175797,2.0817238733087384
2021-06-01,21.63,17.8,28.36,73.08,41.25476007,12.15795798,0.69585213,22.6,44.0,8.10321617646904,1.5721632358630184,42.88433622503389,21.362416654243795,305.3470091131593,clay-loam,1,blé,1.1,64,2,1,12.434347538783031,surface,2.0,23.77329018145196,2.064424810677957
