date,soil_temp,soil_moisture,soil_ph,soil_ec,nitrogen,phosphorus,potassium,soil_type,categorie,crop_name,Kc,root_depth_cm,growth_stage,days_since_irrigation,last_irrigation_volume_mm,irrigation_method
2021-04-05,19.897077007572523,50.53416082822165,8.356579046926102,1.3096182980690978,22.49589872245344,8.666840024466952,123.14869994360355,clay-loam,3,piment,1.2,87,1,10,1.7317299718298063,goutte_à_goutte
2021-04-06,16.295673033899796,59.26990254094891,8.554808642415914,0.8652673669935935,10.0,10.051745169178183,309.2115300877451,clay-loam,3,piment,1.2,75,4,6,2.404184890445368,goutte_à_goutte
2021-04-07,15.082851065007901,59.78696816589144,8.252931599696971,1.4158497884141787,34.58389009957068,11.566977340758996,151.71660430763845,clay-loam,2,tomate,1.1,51,2,5,2.9353411206828364,goutte_à_goutte
2021-04-08,17.166978815400952,48.06121966526208,8.348851573260497,1.7995516659317974,18.952253263584833,10.771553442767388,191.90676173211347,clay-loam,1,olivier,0.95,124,1,7,1.2411322137857594,goutte_à_goutte
2021-04-09,16.77056449863128,59.18993357399944,7.825995100203895,0.8961203037283239,39.88608793499175,13.660506329207507,212.91013673505685,clay-loam,3,melon,1.2,83,4,13,2.4918388636973985,aspersion
2021-04-10,16.808891776103344,59.22311652217869,7.653075254976843,1.9045563953656894,26.188623033265813,11.45610898639251,185.5670919660385,clay-loam,1,vigne,0.95,114,1,10,0.16939580123297493,goutte_à_goutte
2021-04-11,18.73410778261864,48.08240780517913,8.255023799725265,1.0751395392611518,36.03713240544196,10.903292036327132,185.49847992669038,clay-loam,3,melon,1.2,75,3,5,1.8119694955831656,goutte_à_goutte
2021-04-12,19.27499069495981,51.27720313479829,8.12530422567182,1.2585080369635797,44.01500346552158,20.792359982366637,221.09136430804386,clay-loam,1,vigne,0.95,115,5,10,1.1004860704054853,goutte_à_goutte
2021-04-13,16.95235603173847,57.98811091644764,8.032233312302267,1.7653415615050239,17.91141135379278,21.118968112565824,276.31079793981394,clay-loam,2,tomate,1.1,67,3,6,3.317686860083553,surface
2021-04-14,17.11421197465862,53.28211294011526,8.116211444189897,1.168281921390256,24.340628691075946,19.746482491876577,238.37545409086488,clay-loam,2,blé,1.1,63,1,11,4.877706578413782,goutte_à_goutte
2021-04-15,17.96726744925286,58.41398906495077,8.096955644737461,1.518787429667933,29.243289273429365,17.61999477792164,273.9256939286771,clay-loam,2,blé,1.1,59,2,13,0.7433136387655648,goutte_à_goutte
2021-04-16,14.16400862880112,70.0,8.385145057956068,1.3426545856059537,45.37551319034343,15.463715328897761,147.66904459532492,clay-loam,1,figuier,0.95,123,5,10,4.3031600894536695,goutte_à_goutte
2021-04-17,15.986832453035511,52.08982115727182,8.388495675445087,1.5646840033519092,23.416172820595545,12.514846546670457,215.86813166276806,clay-loam,1,vigne,0.95,122,3,12,2.510975051656213,goutte_à_goutte
2021-04-18,21.9991363441041,40.09607246807497,8.163266105702105,0.5,24.05496304050993,10.23421247622454,207.76230260291396,clay-loam,1,amandier,0.95,112,4,2,6.549684631343054,goutte_à_goutte
2021-04-19,22.802232541537578,47.315744165718016,8.253740861768879,0.5851590923959585,34.78140575555808,16.814978517163436,217.55456458383674,clay-loam,1,figuier,0.95,115,2,11,2.133944526683747,goutte_à_goutte
2021-04-20,19.259797249723835,54.718116651044966,8.154218765727432,1.807983503023419,24.22771274289429,9.13184803726601,268.8115985317786,clay-loam,1,amandier,0.95,117,3,12,4.490271447203568,aspersion
2021-04-21,21.155145609884336,47.11294971594965,7.861649080389614,2.0185907028245254,31.525258828976167,10.030395354123034,188.9605425103973,clay-loam,2,tomate,1.1,61,4,5,0.1827483392404744,goutte_à_goutte
2021-04-22,20.8672121378555,55.96548510982193,8.226969402473943,1.0447566482342394,14.484625790318733,20.76456628102405,179.7248316722956,clay-loam,1,olivier,0.95,122,1,12,2.9372680211703717,aspersion
2021-04-23,26.643599469369512,33.34157179732949,7.581651479342222,1.377985823914433,52.143299425565964,24.503245208610437,226.6990398709332,clay-loam,1,vigne,0.95,120,4,2,8.877638083475052,surface
2021-04-24,22.964488126869036,49.0178609248545,8.316167465688764,1.6473596264511507,16.522907696905968,16.966475690832404,111.08986362170764,clay-loam,1,olivier,0.95,121,3,6,2.6219513466379003,aspersion
2021-04-25,20.707307031276805,45.90973534929032,7.641643118070189,1.846608800829352,26.782472960097916,20.532285761473222,188.15739754389108,clay-loam,2,oignon,1.1,50,3,5,2.00381530437663,goutte_à_goutte
2021-04-26,19.288098235542712,59.66474217772242,8.08574098603842,0.5,29.675189641579053,13.770758412780083,193.29011553572735,clay-loam,2,oignon,1.1,66,1,10,3.8267814053312033,goutte_à_goutte
2021-04-27,18.22048642817211,62.63184712358243,7.7464538124721525,1.0569798765108114,49.12688134356796,8.31162906956158,153.98206918465374,clay-loam,1,vigne,0.95,125,4,8,0.9096406524763556,aspersion
2021-04-28,22.072599943303643,43.057817146127796,8.166016694922329,1.3337103100750625,16.7515421906726,18.06085809309292,252.85295056782886,clay-loam,2,tomate,1.1,60,4,6,5.377516819019446,aspersion
2021-04-29,20.383289601212955,46.677279918637666,7.989822432221628,1.8515700986180246,49.837041354787516,17.84644661635032,146.88798413283578,clay-loam,3,melon,1.2,82,1,7,1.8665465813987647,goutte_à_goutte
2021-04-30,19.2797586618104,55.37830144218341,7.521573212551,2.7492152418607474,37.57176821102023,15.35834276940122,193.20634758181018,clay-loam,2,oignon,1.1,67,4,14,4.487152049094421,aspersion
2021-05-01,21.057284227950834,46.47842040912617,8.126209889305544,1.3859971365951411,34.170953244232464,13.788122709474443,214.65786126614842,clay-loam,2,pomme_de_terre,1.1,60,1,6,2.043670855490482,goutte_à_goutte
2021-05-02,20.411319813594016,49.15596418994779,7.826623766950187,0.7965112689480056,20.153663129820444,19.81105289290549,267.67257807380594,clay-loam,2,tomate,1.1,61,2,11,4.894657178079806,goutte_à_goutte
2021-05-03,26.170440452477862,40.871281423995256,8.26434401624401,1.701134038600649,35.71141242038074,10.071334832862629,199.47217825595735,clay-loam,2,oignon,1.1,55,3,3,9.334968800057617,goutte_à_goutte
2021-05-04,24.77886788811358,33.23333238684135,8.000397706620323,2.160497894770355,22.765133775802,11.131097105546711,246.8076797064105,clay-loam,2,oignon,1.1,58,2,2,7.758612976296699,goutte_à_goutte
2021-05-05,23.216699091637548,45.10576263207249,8.118626295616412,1.5540070604897505,42.66661253198412,9.95946746619786,235.02976986385636,clay-loam,1,figuier,0.95,125,5,7,1.155373982940357,goutte_à_goutte
2021-05-06,26.40714914190383,36.940637416823385,7.712729313495436,1.0466757274228535,20.289379708922667,15.424864813179136,206.17287780845712,clay-loam,2,pomme_de_terre,1.1,53,5,4,7.5275393955301695,aspersion
2021-05-07,23.814110863571145,41.81321959264442,7.823200330571791,1.9789969707400095,28.86841505543916,9.560534939453708,145.5243295863272,clay-loam,1,vigne,0.95,112,5,2,8.999580426865947,goutte_à_goutte
2021-05-08,22.146353270297144,53.99863011189835,7.862408409169674,1.8317728092492174,24.447269119868285,11.578789097423783,128.27095695478255,clay-loam,2,tomate,1.1,65,1,7,4.437302412567515,goutte_à_goutte
2021-05-09,27.122089199272047,33.034331729695644,8.257010744072767,0.9869595779021878,20.12477037573005,11.47122218886401,205.32527007095933,clay-loam,2,blé,1.1,61,4,5,6.190913905233632,goutte_à_goutte
2021-05-10,25.357891136306865,46.02918922927959,8.503213126341647,1.690712808767171,37.413198169079145,13.696958338330209,172.86515630486932,clay-loam,3,maïs,1.2,80,2,6,4.026574836789526,goutte_à_goutte
2021-05-11,22.407058859157317,44.994597059604985,7.758448474477137,1.9986327838294362,35.354587474096334,7.563127767980116,245.9630545840646,clay-loam,2,pomme_de_terre,1.1,54,2,4,9.813246592774373,goutte_à_goutte
2021-05-12,24.29954434227604,42.15188264410677,8.323054443397304,2.0909450212794467,42.09010198900997,15.436024960186336,237.29282590492886,clay-loam,2,blé,1.1,67,2,5,8.34042568285323,aspersion
2021-05-13,23.124787263701215,49.264678584706736,7.349096774682289,1.466775512345272,12.201248917918328,21.23651825332339,190.7694502781475,clay-loam,1,vigne,0.95,128,2,9,2.03196154136761,aspersion
2021-05-14,22.303299901584296,48.24530662046801,7.641743179672313,1.3209602769103406,40.64170702341044,15.67745686158381,142.11435380293653,clay-loam,3,pastèque,1.2,75,5,11,4.4816790926055985,aspersion
2021-05-15,27.111146419432444,42.18634535694899,7.712366463143968,2.1136369110406314,55.054489053568936,22.706605724006604,225.53677748036367,clay-loam,1,figuier,0.95,127,2,3,5.42754265427234,aspersion
2021-05-16,29.264476664893344,40.944208305324295,7.594247393167783,0.8949197485095575,25.483589108230532,21.669990929384625,149.10252769324248,clay-loam,2,oignon,1.1,55,4,6,5.132661019369099,goutte_à_goutte
2021-05-17,22.83226502632861,44.095060544590474,7.524923483063726,1.7192896454605027,48.9514861210897,18.888675236239273,162.07680385345674,clay-loam,2,blé,1.1,53,5,6,9.38222037937647,goutte_à_goutte
2021-05-18,26.935945716689055,36.53489775242766,8.12389967364134,0.8149866863177854,27.368387279401734,15.373429213184428,151.02921308924226,clay-loam,2,pomme_de_terre,1.1,61,2,6,7.107122752962489,goutte_à_goutte
2021-05-19,24.686125935960032,37.54505846327096,7.935779690681642,2.0326881361298015,16.27590262438693,15.112501941227197,193.07494890300234,clay-loam,2,pomme_de_terre,1.1,68,1,3,9.55312001770152,goutte_à_goutte
2021-05-20,25.187308330541022,38.091984854293685,8.113821619281532,1.3709772421944193,26.943675575932044,18.8189988618163,258.5096167035281,clay-loam,2,blé,1.1,51,3,6,6.70908675848938,surface
2021-05-21,25.147611862612465,57.02405433262493,8.207141805836454,2.1342916178237346,40.48203967675276,13.041646952479837,199.74795648882358,clay-loam,2,tomate,1.1,66,3,14,4.125536657113299,goutte_à_goutte
2021-05-22,24.771900750142755,49.065546778469795,8.07968509795176,1.7457063781777635,21.618235176684685,5.587396242662681,177.8390653786152,clay-loam,3,pastèque,1.2,80,3,7,2.9514747125740386,goutte_à_goutte
2021-05-23,26.761000460494063,33.103127478218795,8.197328952845112,0.888389884969035,23.99661340993513,17.4600202705148,123.7192534977378,clay-loam,2,tomate,1.1,60,5,5,9.153272532826248,aspersion
2021-05-24,25.162675604635808,35.64369680932844,7.979140314127319,2.2123138660386217,35.935394322931906,9.344656850325144,227.60622923649214,clay-loam,3,maïs,1.2,85,2,6,7.047058260956202,surface
2021-05-25,27.522604244855152,41.125423941309734,7.643901983508276,2.2756226332138647,30.03060116738573,10.189293859048076,160.97976970356862,clay-loam,2,oignon,1.1,51,5,2,7.180632645676583,aspersion
2021-05-26,27.03477869672594,42.184155941800924,8.317344254246239,1.9411432462996079,35.84622952486741,15.00111973997894,205.87588095790483,clay-loam,1,figuier,0.95,111,4,5,6.097552625404793,goutte_à_goutte
2021-05-27,26.80732720628838,42.53342836715425,7.823266360165662,1.11920606748189,32.37829540758336,14.524375612232651,182.28906920416796,clay-loam,3,pastèque,1.2,77,1,3,8.818028970798803,goutte_à_goutte
2021-05-28,25.61642398353436,40.30058505692997,7.719321110371272,1.3469930228212956,34.79625319551573,7.939621968421848,241.90886097997188,clay-loam,1,figuier,0.95,122,1,2,9.342339879489565,goutte_à_goutte
2021-05-29,26.420652917129953,39.74174932429057,7.94662463725868,1.5727136087028797,25.676988141904587,15.827457820665702,192.1381803985724,clay-loam,2,blé,1.1,59,3,4,9.472761134470456,goutte_à_goutte
2021-05-30,29.22389629504398,37.803553178230814,7.726156724211046,1.1481448003342833,32.31730942030393,19.830698304305244,197.05368227384741,clay-loam,1,figuier,0.95,117,3,2,7.42389183575173,goutte_à_goutte
2021-05-31,28.850099313763817,37.15431606082093,7.87477088540317,2.3461732862316023,20.726269943040663,9.358292148671087,224.287357372773,clay-loam,2,pomme_de_terre,1.1,53,3,2,6.34338679692473,goutte_à_goutte
2021-06-01,26.02449832585099,29.86675064748584,8.10321617646904,1.5721632358630184,42.884336225033884,21.362416654243795,305.3470091131593,clay-loam,2,blé,1.1,64,2,1,12.434347538783031,surface
2021-06-02,28.305771165024666,36.39234509958703,8.104502521773838,0.5,23.657252831826863,7.19914587435028,244.42234651792774,clay-loam,2,tomate,1.1,50,4,2,5.69678037036412,goutte_à_goutte
2021-06-03,29.733494621081384,31.142725897076353,7.730650980072311,1.6696779063781102,41.2884748754939,25.586620721854768,195.56969468256952,clay-loam,2,blé,1.1,60,4,4,7.108519672766409,aspersion
2021-06-04,25.01160308427741,43.358652468126444,7.853688388115376,1.3259213015913434,27.663930390171345,12.943697847582584,200.15989953076442,clay-loam,1,vigne,0.95,116,4,3,7.628450911513429,aspersion
2021-06-05,29.552871287773378,50.59698808135698,8.322299901431073,1.462536721940776,32.019990107573214,15.728084984134457,173.75702698377827,clay-loam,2,blé,1.1,66,4,6,1.3615366325968448,goutte_à_goutte
2021-06-06,27.252650330479266,40.95843283165262,8.148920035320183,1.3156903171071501,25.050354491092993,5.539832137571651,152.50021482401525,clay-loam,3,piment,1.2,89,3,4,9.11291937955837,aspersion
2021-06-07,29.826818706747233,33.692123509017165,8.622519511804562,1.9035232083033438,19.84004568831971,14.689319667653457,172.3624606466839,clay-loam,3,maïs,1.2,87,1,6,9.075272142012285,goutte_à_goutte
2021-06-08,27.262771232694124,43.71485066084507,8.354038452122458,2.0598438892766904,12.552396123946984,16.14241088859096,161.39255181440288,clay-loam,2,tomate,1.1,61,3,2,6.37027610343603,goutte_à_goutte
2021-06-09,25.27910745657871,44.494778251178,8.343287920567981,1.641526581129327,19.446758414075404,14.569189479502528,232.66841918979426,clay-loam,2,blé,1.1,58,4,2,7.0262404401384435,aspersion
2021-06-10,25.729253321851374,43.50659246948214,7.58363943486326,1.3303444064309204,26.76091146784078,12.184594614738131,146.4402571065507,clay-loam,2,pomme_de_terre,1.1,54,3,3,8.60101290816148,goutte_à_goutte
2021-06-11,29.171830769435726,39.27650681192477,8.229158105490027,1.4793313975954148,32.11879178828884,10.267177407360926,266.6605280690022,clay-loam,1,olivier,0.95,119,4,6,5.054979143292402,surface
2021-06-12,29.682257635955953,45.75933137021377,7.984067959490927,1.5097998082888142,40.103793132832635,20.652633097686554,237.6023191809415,clay-loam,1,olivier,0.95,113,5,9,1.3184190131730822,goutte_à_goutte
2021-06-13,27.437134391662656,33.189856235876434,7.834705458938525,1.0987849800675815,25.542425402031512,15.15403567498975,201.02508646838342,clay-loam,2,tomate,1.1,54,1,4,7.987065510851542,goutte_à_goutte
2021-06-14,30.601686240383575,36.465631023481905,8.050404602159759,1.7894643242856174,21.18039235732826,22.703761882583862,200.01593057325343,clay-loam,1,figuier,0.95,119,5,5,8.165490316787238,goutte_à_goutte
2021-06-15,26.07595022035825,36.25416901955493,8.283563460383444,1.730021161930233,15.572852139972875,12.367588226025385,172.13593451927233,clay-loam,2,oignon,1.1,60,2,6,5.876856393117248,goutte_à_goutte
2021-06-16,29.337053038074018,38.771983674600214,8.150249477301264,2.270220619888337,34.800636179041035,12.826026533138915,213.5042205673882,clay-loam,1,vigne,0.95,119,3,6,9.190534815891478,goutte_à_goutte
2021-06-17,27.11311498634118,34.73689496305775,7.736457859597382,2.1276748901442373,43.83194515329343,19.077971222980814,254.40462316042945,clay-loam,2,blé,1.1,57,2,6,6.915692641247487,aspersion
2021-06-18,28.29310284289461,35.473511667632664,8.222737674077786,1.157162541204935,42.66330267956289,6.88512518998218,164.84217688720932,clay-loam,2,oignon,1.1,51,3,3,7.110180297753437,aspersion
2021-06-19,29.748874734290553,33.90123832737464,7.8087237373772105,1.9101491872544822,37.09932748147237,8.932683199235385,123.33039555406347,clay-loam,2,tomate,1.1,57,5,3,5.8314168437803975,aspersion
2021-06-20,27.986210674856576,42.899767584438685,8.065004935689286,1.024523308452764,36.38543317267599,20.48742485676582,235.16091274283718,clay-loam,3,melon,1.2,85,4,4,5.9218546033948165,goutte_à_goutte
2021-06-21,28.986528318144497,41.112479742495324,7.9089949797568595,1.8479660504704247,46.97623779709341,9.140330353884027,216.21829871219003,clay-loam,2,tomate,1.1,54,4,6,8.01576054733194,aspersion
2021-06-22,31.812454611803737,26.052731200062468,7.934340124479312,1.2416929006199462,33.32081461416811,5.904744923487261,143.99005992794102,clay-loam,1,amandier,0.95,112,3,1,8.477747937478641,aspersion
2021-06-23,28.685929320509196,37.24577657423545,8.229872892512153,0.9883733883122078,36.461296760241716,24.342635940365454,163.33043145429411,clay-loam,1,olivier,0.95,121,4,4,6.443468683853499,aspersion
2021-06-24,31.54654402261963,29.13228469232469,7.68794188405523,1.6400226713487023,26.79216138148001,8.030911760628973,157.04478629749298,clay-loam,2,pomme_de_terre,1.1,62,5,0,13.050730027853339,goutte_à_goutte
2021-06-25,27.646784997227435,32.23729795078217,8.58355852228308,0.5,16.379566291452427,15.920596991640847,163.77338654828756,clay-loam,3,maïs,1.2,82,4,4,9.746533985288828,aspersion
2021-06-26,30.992428942047695,32.42627133480661,7.453674179211651,0.624512212797386,23.161510995004235,15.345425963621356,183.8158622979406,clay-loam,2,blé,1.1,59,5,6,7.418774709662063,aspersion
2021-06-27,32.83815479019103,29.200353872434363,7.820699695023543,1.4112540581128583,29.908409614653447,5.0,186.67263478596263,clay-loam,1,vigne,0.95,113,2,1,8.218281945428993,goutte_à_goutte
2021-06-28,25.0294940168233,54.58934140649266,8.111063566982523,1.5412208833174212,30.60785372501303,13.663414884160956,167.460317246577,clay-loam,1,amandier,0.95,118,5,8,0.8100693894579231,aspersion
2021-06-29,28.3923212155925,39.57631730341473,8.175294249930593,1.3153406149209055,49.262858548553936,17.24206624739555,162.09180902500358,clay-loam,3,pastèque,1.2,71,1,5,5.257129067421252,goutte_à_goutte
2021-06-30,31.14914398201875,26.388196523200694,7.969857283828489,0.7102818506412006,30.812771675910685,16.771546907594303,188.56078280403094,clay-loam,2,pomme_de_terre,1.1,68,1,1,14.686654189064352,goutte_à_goutte
2021-07-01,29.593353614657996,32.786099557158295,7.982782789099537,1.0910540789307472,41.78843444025644,19.517603419017508,208.38457674297806,clay-loam,2,oignon,1.1,50,1,4,6.671219454084804,goutte_à_goutte
2021-07-02,30.741736133486597,38.9943122769171,8.123165025598285,1.695604663618697,25.64922758423684,13.06254342547283,184.18517318175776,clay-loam,1,vigne,0.95,116,3,3,7.371186543501848,goutte_à_goutte
2021-07-03,28.78702935422603,47.261669833010586,7.930679156762696,1.7908908853141812,26.883241142347657,18.562522210460802,257.9333511670651,clay-loam,3,pastèque,1.2,86,3,13,0.3756889086790438,goutte_à_goutte
2021-07-04,30.15929130147925,26.83114648659133,8.417954377380472,1.4918884412020295,16.70992362776552,11.553354659599641,225.40438572103932,clay-loam,2,oignon,1.1,52,3,0,10.889554854247265,aspersion
2021-07-05,29.66142854629372,26.108235254864194,8.25180473426948,2.0784168905184943,22.576719871234282,7.947662917936125,120.45770715706522,clay-loam,2,oignon,1.1,69,5,0,12.818816774994152,goutte_à_goutte
2021-07-06,32.29058167219484,40.91895336856665,8.261847305301691,1.6986985117296172,35.269813913637535,8.511358121593837,226.18638827069267,clay-loam,2,blé,1.1,69,3,3,7.298407563805656,aspersion
2021-07-07,30.441662272819556,36.28557747762518,7.710152982988875,1.1262721730208938,30.075601803941332,7.689447724022926,230.27719912927913,clay-loam,1,vigne,0.95,112,2,4,9.095511588370998,aspersion
2021-07-08,30.581404030693076,29.786430294578558,7.976183472678289,1.3597489732941912,39.42938619897234,20.047929839455968,178.26325159379044,clay-loam,2,oignon,1.1,52,1,0,8.016375734380448,goutte_à_goutte
2021-07-09,29.051405866244416,39.096036631245546,7.909860215383789,0.7985669213960727,31.812539483450504,7.427132454707217,125.24012063484223,clay-loam,2,oignon,1.1,66,5,4,6.360725686149813,aspersion
2021-07-10,28.86450061141051,23.524510387799843,7.6983195872931605,1.4459305048042916,26.47546268362258,16.370194203246516,200.4033379705568,clay-loam,3,melon,1.2,76,1,1,8.721656222096215,surface
2021-07-11,28.934752617735615,36.61474860638238,8.10804925518373,2.0560503096106695,51.48296863786959,13.670379029637836,199.6145674258878,clay-loam,1,figuier,0.95,123,3,6,5.457910366633171,aspersion
2021-07-12,30.54454369136074,35.822290327174315,7.838706272666055,1.8426450423554839,29.06096431286953,14.486757132746842,143.91768817334025,clay-loam,2,oignon,1.1,66,5,4,9.810493928820588,aspersion
2021-07-13,28.865068443783954,41.323748032013214,8.19662114895507,2.201004662959561,41.63000969705304,21.818036475998497,127.43903918700322,clay-loam,3,maïs,1.2,87,4,2,9.751186769104013,surface
2021-07-14,30.23362710545055,29.580079580361485,7.6789425311317006,1.3485573781005034,25.987907934553224,12.807863163923633,195.62232267732801,clay-loam,2,tomate,1.1,62,2,2,11.649104671894985,aspersion
2021-07-15,33.74757665578981,29.807070823332086,8.515712183852546,2.173049897257129,37.095994793835665,18.058007807748417,188.3461403974589,clay-loam,3,piment,1.2,89,3,1,14.707195551027514,goutte_à_goutte
2021-07-16,31.27739679272948,28.45678168060784,7.731100202422382,1.403347886776015,39.28015659151687,15.187816756905558,179.1367317338803,clay-loam,2,pomme_de_terre,1.1,69,3,2,13.125574204866929,aspersion
2021-07-17,28.81716557103297,38.051170421822135,8.06579070116013,2.235792541284947,32.08491970575581,14.239905471836511,195.82946326267194,clay-loam,1,amandier,0.95,127,2,6,8.795179227694248,aspersion
2021-07-18,31.80141818922406,27.82114110434879,8.23755779311642,1.489071626278938,10.0,26.499845621932366,144.86118130898404,clay-loam,1,amandier,0.95,113,2,0,12.845935951624966,goutte_à_goutte
2021-07-19,28.508350576785727,35.196969939020306,7.828807870939966,1.8536156869021383,30.18252460856113,7.7932912714231515,178.25896935669428,clay-loam,2,tomate,1.1,50,4,2,9.516819063180126,goutte_à_goutte
2021-07-20,25.169518571515766,37.266645168775206,8.255740593029886,2.2375561821549277,42.304600477599756,21.445659177187224,226.66625153071737,clay-loam,2,pomme_de_terre,1.1,67,3,5,6.106047209098011,aspersion
2021-07-21,27.14664001067818,42.53572119310102,7.631244920659875,1.4032861857093972,35.2748083302773,18.28203282744986,182.50149598243556,clay-loam,1,olivier,0.95,110,3,3,5.25797903329355,goutte_à_goutte
2021-07-22,25.334077034061252,46.29114003219145,8.435635309754769,1.609194493772087,34.458388752292464,12.60237502684108,116.40137641037241,clay-loam,3,pastèque,1.2,82,1,14,0.1971340568425295,surface
2021-07-23,28.281311229535085,36.4049303059103,8.004244779489728,2.144431712603151,12.777430660424809,23.146592587208062,176.36538611382142,clay-loam,2,tomate,1.1,69,5,3,7.941318784849655,goutte_à_goutte
2021-07-24,28.925708416286852,36.80262735036986,7.821076577609336,1.4334984180349681,22.795449293249412,5.759449438057317,146.49207682465698,clay-loam,2,blé,1.1,69,5,2,5.902876725636668,goutte_à_goutte
2021-07-25,32.14216417032972,24.5437966713377,7.9102454682717696,0.8395538587469195,34.11357631151439,12.391166713504642,213.35681482308655,clay-loam,2,pomme_de_terre,1.1,59,1,0,11.312470826569333,goutte_à_goutte
2021-07-26,29.339476117089237,34.492402584332204,8.242675780817816,2.571503527292455,34.10383276786892,8.95758897865462,215.94187016902126,clay-loam,2,oignon,1.1,60,5,6,8.655118357291407,goutte_à_goutte
2021-07-27,28.13969679075323,37.539431728661434,7.824663412444869,1.2651177678314316,42.14666780132902,17.0604173243573,117.06126874569846,clay-loam,1,olivier,0.95,118,2,4,9.621980976882652,aspersion
2021-07-28,30.124962065380483,47.91652235707915,7.7751926931731665,1.5793780254687715,28.551332448539057,9.434679494064113,237.95064852910946,clay-loam,2,blé,1.1,58,5,6,2.1088132986525627,surface
2021-07-29,23.92814302850438,38.547950328372615,7.933539020724878,2.0780033347255635,34.058240866738146,17.165319733706596,144.3906849360721,clay-loam,2,pomme_de_terre,1.1,54,5,6,7.371071083287319,aspersion
2021-07-30,28.701949490554934,44.267961957929785,7.646911366169009,1.195753048134399,30.163742419312936,14.06781792089223,277.9591145241176,clay-loam,3,pastèque,1.2,70,1,5,9.22274699267535,goutte_à_goutte
2021-07-31,29.648836941940147,40.511038454418824,8.546163172382546,0.9960660433889349,20.130572634984432,12.603230286719578,197.56118677496914,clay-loam,3,maïs,1.2,86,4,3,7.612172880355844,goutte_à_goutte
2021-08-01,25.02243632388841,43.869527536618065,7.830081622635583,1.6268686483874166,10.0,16.94323623016655,137.6803250730419,clay-loam,1,olivier,0.95,111,5,2,8.250836752216141,aspersion
2021-08-02,30.135773024928916,43.589442883582294,8.249485035854121,0.6034618010438052,34.31009692130077,13.65689188030968,142.9006964653659,clay-loam,3,pastèque,1.2,82,5,4,7.80338597001757,surface
2021-08-03,28.3901066583813,39.275367375462366,8.062841025094333,1.3560469615660398,31.739472084128113,9.556825784704806,217.40476458936723,clay-loam,1,vigne,0.95,118,4,6,5.384766008146046,goutte_à_goutte
2021-08-04,26.743619750465015,41.83036635264212,7.704639784855409,1.622519332157703,23.818249578998312,29.006864948174893,180.4350055050811,clay-loam,3,pastèque,1.2,73,1,6,7.651325663174501,goutte_à_goutte
2021-08-05,28.697115039830127,36.68872417516708,7.998213587236181,1.365024051587418,13.80826943484135,12.564164084854276,195.16730451909297,clay-loam,3,pastèque,1.2,74,4,3,8.623833857643808,goutte_à_goutte
2021-08-06,31.82660901562999,38.37793088864815,8.235200833793224,0.7282745284071265,36.29739514408738,5.0,280.63901163485195,clay-loam,3,pastèque,1.2,80,1,5,7.862138797167328,aspersion
2021-08-07,27.4989874257412,44.23386503044262,7.943521599474108,2.297088978102006,27.34079925804448,10.789506551393057,165.03779678854625,clay-loam,2,blé,1.1,68,2,2,7.692007451903938,aspersion
2021-08-08,27.478131765896144,35.65441591367472,8.357933883755308,1.5517690769745878,35.568747223681456,8.663616558136349,202.99814288478532,clay-loam,2,blé,1.1,52,1,2,8.689278834532626,goutte_à_goutte
2021-08-09,25.90585403837739,34.54498296944007,8.306454617834559,2.2155760588808704,48.64048530411758,19.13072808020258,270.99222436865267,clay-loam,2,blé,1.1,61,2,2,9.429888741180935,goutte_à_goutte
2021-08-10,24.964268465674817,41.53869411450949,8.275674456397498,1.3699818749097776,10.0,16.60826329795793,213.52567377332,clay-loam,1,figuier,0.95,128,2,3,9.383326889312247,aspersion
2021-08-11,28.16055392259088,33.758976294125446,7.8621029683181005,1.059994009154618,23.00399191297636,16.993564008951722,119.6698632320997,clay-loam,1,amandier,0.95,128,1,3,5.12200390778269,goutte_à_goutte
2021-08-12,24.62023205927247,42.75202903801451,7.676047265665554,1.63459046012758,27.906243866880867,13.14988767081378,225.26945058660684,clay-loam,2,oignon,1.1,62,3,3,9.951706566708886,goutte_à_goutte
2021-08-13,26.3046915725092,46.730153314656896,7.815923718391161,1.3921064368358902,44.548261741466504,13.603248764715392,141.8498571108278,clay-loam,1,vigne,0.95,116,1,11,0.9273645478836123,goutte_à_goutte
2021-08-14,25.032096180673452,40.16534745355587,8.058872282200015,0.911119271004321,13.635969807935151,13.145344481961658,270.3403764366483,clay-loam,1,vigne,0.95,124,5,3,9.695338492564481,goutte_à_goutte
2021-08-15,26.767966894800704,39.63393275124107,8.163736014059706,2.2348921293937476,49.358610256806045,14.594034079322652,158.85661975010112,clay-loam,3,maïs,1.2,76,5,4,5.350148528737355,goutte_à_goutte
2021-08-16,26.296724384540795,40.84502709723078,7.348528578571866,1.188864888553002,31.358559015662905,19.176667176824175,348.47547538728327,clay-loam,2,tomate,1.1,57,3,5,5.263419179886143,aspersion
2021-08-17,27.52072327246889,42.961069502323085,7.9975660395164745,0.5798668076022158,29.039993382661418,16.68037706252673,273.3687994163839,clay-loam,1,olivier,0.95,114,2,2,7.00965456804621,aspersion
2021-08-18,24.238758526659662,32.407415540087484,8.047426767596955,2.164083026978666,28.019402367810937,17.500564148104335,160.16937151860105,clay-loam,3,maïs,1.2,83,3,6,7.398906634282524,aspersion
